"sen_id";"sen_hash";"sen_quotes";"sen_maj";"sen_words";"sen_sentence";"sen_en_p";"sen_en_o";"sen_en_full";"sen_checked";"sen_checked_date"
"4766";"e4db20062c6f808a07b188c99a7c9ebb";"0";"0";"13";"On a quand même essayé de le monter, mais c'était complètement hors propos";"0";"0";"0";"1";"2019-07-30 22:44:35"
"4767";"84132aada5c5f53777a317af9401c54e";"0";"0";"21";"C'est vrai qu'il manque une mini-intro sur le personnage, mais elle était tellement faible que je l'ai mise à la poubelle";"0";"0";"0";"1";"2019-07-30 22:44:37"
"4768";"501d7724c73692826645a988072ce59d";"0";"0";"19";"Vu que c'était quand même un petit tournage, c'est le seul truc que j'ai pu me permettre de jeter";"0";"0";"0";"1";"2019-07-30 22:44:39"
"4769";"5b7e6a4264754eb0995b5decf9d62f7e";"0";"0";"9";"Initialement, son rôle était plus important dans le scénario";"0";"0";"0";"1";"2019-07-30 22:45:00"
"4770";"bfee9e96e6a6eb3324fd8cfd6ad4dbb6";"0";"0";"8";"Mais, je réécrivais vachement au jour le jour";"0";"0";"0";"1";"2019-07-30 22:45:01"
"4771";"69e45c4d566acc1b0826da900d8767da";"0";"0";"16";"Toutes les semaines, on rééditait une nouvelle version et il y avait des choses qui changeaient";"0";"0";"0";"1";"2019-07-30 22:45:02"
"4772";"4260b9a86da89030d1919d437a637462";"0";"0";"24";"D'une part de l'avoir écrit seul, et d'autre part qu'il ait cette tronche-là et ce rythme-là avec si peu de moyen et de temps";"0";"0";"0";"1";"2019-07-30 22:45:02"
"4773";"e90e364b245a041c4fcb199abe57c504";"0";"0";"7";"Vous avez tourné combien de temps ?";"0";"0";"0";"1";"2019-07-30 22:45:03"
"4774";"3c4709377ecfbfad43c0fe2e44b130ec";"0";"0";"6";"Donc trois minutes par jour ?";"0";"0";"0";"1";"2019-07-30 22:45:05"
"4775";"1278f9a5ebb8733d2de5fb43ef0350ea";"0";"0";"10";"Ben ouais, et je peux te dire que c'est chaud";"0";"0";"0";"1";"2019-07-30 22:45:07"
"4776";"c7c4f46c2c9b6c40f1ad62188e729a8c";"0";"0";"24";"Le premier jour, où on était censé tourner la scène du sport, qui devait être ensoleillée, il pleuvait à torrents, donc impossible de tourner";"0";"0";"0";"1";"2019-07-30 22:45:08"
"4777";"71477bf71d59300ef4d68297c9b8a650";"0";"0";"9";"J'ai enlevé plein de trucs, j'ai été à l'essentiel";"0";"0";"0";"1";"2019-07-30 22:45:09"
"4778";"4f74390443b377e34ecfaa4f6eaab6e2";"0";"0";"20";"C'est comme ça, t'es obligé, c'est le contrat d'un film, mais je trouve que je m'en sors vraiment très bien";"0";"0";"0";"1";"2019-07-30 22:45:10"
"4779";"9506d564f1b7fd09987e2902c7fdc1c1";"0";"0";"28";"Il n'y a pas une séquence où je sers les dents parce que c'est mal filmé, parce que l'acteur est à chier ou que le texte est nul";"0";"0";"0";"1";"2019-07-30 22:45:11"
"4780";"4f54243882f2cdbfe7b2a69dba8cad3c";"0";"0";"23";"Après, le film est un peu court, c'est peut-être son seul défaut, mais c'est aussi une vraie qualité pour un film comme ça";"0";"0";"0";"1";"2019-07-30 22:45:12"
"4781";"7e8c1e4ae22f10516166ca6d9bc85fdd";"0";"0";"10";"Tu ne peux pas faire suffoquer les gens pendant 1h50";"0";"0";"0";"1";"2019-07-30 22:45:16"
"4782";"79bc261fa97269ec26a26a9448ecc3c3";"0";"0";"6";"Tu parles à un réalisateur heureux";"0";"0";"0";"1";"2019-07-30 22:45:17"
"4783";"0915d1639697977a536f2b22acc6ec95";"0";"0";"8";"Comment tu abordes la sortie, les réactions ?";"0";"0";"0";"1";"2019-07-30 22:45:18"
"4784";"ec28290898874464f8559a35ce969c92";"0";"0";"20";"À un moment, j'ai essayé de m'investir un tout petit peu dans la façon de présenter le film aux gens";"0";"0";"0";"1";"2019-07-30 22:45:22"
"4785";"810f42f703970693ef375836aa5905ae";"0";"0";"8";"Et en fait, je laisse faire les mecs";"0";"0";"0";"1";"2019-07-30 22:45:23"
"4786";"ec6a979e50390a852b22b59792848361";"0";"0";"16";"Eux, leur job, c'est de vendre un yaourt, et résultat, le film sort sur 450 copies";"0";"0";"0";"1";"2019-07-30 22:45:26"
"4787";"3a1a49e5d5373e9a5fafd39de871daca";"0";"0";"20";"La dimension yaourt, je pense qu'il y a cinq ans, je me serais pendu, mais aujourd'hui, j'en suis très content";"0";"0";"0";"1";"2019-07-30 22:45:27"
"4788";"59b2191f4fce7303067947b1562f1b45";"0";"0";"18";"Une fois que les gens sont dans la salle, c'est mon film qu'ils voient, donc tout va bien";"0";"0";"0";"1";"2019-07-30 22:45:28"
"4789";"e9920c9e4e9156907e42c5ddb711f325";"0";"0";"20";"Après, pour ce qui est des réactions, je suis soit confronté à une excitation folle, soit à une incompréhension totale";"0";"0";"0";"1";"2019-07-30 22:45:30"
"4790";"c8c3b02b92f10c422cf845cfb0f63cb8";"0";"0";"23";"Sur les cinq journalistes qui ont vu le film, deux ont trouvé ça génial, et trois sont incapables de formuler le moindre avis";"0";"0";"0";"1";"2019-07-30 22:45:31"
"4791";"1aeccd2a48b30de7faa00b8488391e1e";"0";"0";"20";"Il faudrait aussi un petit peu pouvoir le vendre en disant qu'il y a du surréalisme, quelque chose d'assez fort";"0";"0";"0";"1";"2019-07-30 22:45:37"
"4792";"17140e5aa298c14d4674cae0c7c690bf";"0";"0";"9";"Qu'est-ce qu'ils en ont à branler du surréalisme ?";"0";"0";"0";"1";"2019-07-30 22:45:38"
"4793";"4688be1682505622c599788d669d1755";"0";"0";"29";"Mais, je suis aussi atterré par les propos de ceux qui adorent, qui trouvent le film génial parce que ça sort du lot, que c'est nouveau, du jamais vu";"0";"0";"0";"1";"2019-07-30 22:45:45"
"4794";"f5e01f169836e32f2b5f0fe6d33137e8";"0";"0";"6";"Donc ça fait chier les gens";"0";"0";"0";"1";"2019-07-30 22:45:48"
"4795";"5a1d0e6940a86f1eeb496d2725d84c65";"0";"0";"17";"Je m'attends à lire des trucs à chier, même de la part de ceux qui vont adorer";"0";"0";"0";"1";"2019-07-30 22:45:52"
"4796";"47f43f1a6a263f9f8c997cefd3c4a624";"0";"0";"24";"Je ne sais pas qui sont ces pseudo-journalistes, mais très peu de mecs ont des références, et c'est la même chose dans la musique";"0";"0";"0";"1";"2019-07-30 22:46:00"
"4797";"012a2de97dddc97fcf517fffdcde4647";"0";"0";"9";"Alors que le film a un vrai fond tranchant";"0";"0";"0";"1";"2019-07-30 22:46:12"
"4798";"e81d5c58be920eab5e8e6fc7a04545a0";"0";"0";"9";"C'est pour ça que je te disais drame comique";"0";"0";"0";"1";"2019-07-30 22:46:14"
"4799";"34951562755dd7f02e2c4087f125af6f";"0";"0";"22";"Parce qu'à la base, le comique c'est une critique de la société, et la société ne sort pas indemne de ce film";"0";"0";"0";"1";"2019-07-30 22:46:18"
"4800";"cb2dbdff13b4465f39cfc1c5e2d9115b";"0";"0";"36";"Pour en revenir aux réactions, je pense que pour ce qui est du public, c'est très simple : ils aiment ou ils aiment pas, ils adhérent ou pas, et tu n'en subis pas forcément les conséquences";"0";"0";"0";"1";"2019-07-30 22:46:20"
"4801";"96d8ae8bf9fa0071dda785970d30630a";"0";"0";"14";"Parmi tous les navets de la comédie française, mon film est une petite tentative";"0";"0";"0";"1";"2019-07-30 22:46:22"
"4802";"bab963cd0eee9eb54df1548b300aca53";"0";"0";"23";"C'est un film sur le groupe : l'acceptation au groupe, la relation au groupe, la construction de la personnalité par rapport à l'autre";"0";"0";"0";"1";"2019-07-30 22:46:23"
"4803";"b43848ce8a3e830a814107d2bf65fbf7";"0";"0";"9";"Oui, et ça, logiquement, ça devrait parler aux adolescents";"0";"0";"0";"1";"2019-07-30 22:46:27"
"4804";"4817fc6b7a664d7998e736cf78595ca7";"0";"0";"11";"Vouloir appartenir à une bande de potes, c'est des codes universels";"0";"0";"0";"1";"2019-07-30 22:46:27"
"4805";"029aa2df2e9b088327e8ee93777f0eb1";"0";"0";"16";"Je sais qu'eux sont très contents et très fiers d'avoir fait ça, justement pour cette raison";"0";"0";"0";"1";"2019-07-30 22:46:28"
"4806";"a9d66ca957420d77db0b2536f12d1716";"0";"0";"32";"Eux, leur angoisse, c'est de faire de l'aigre doux, c'est-à-dire de faire un truc drôle, mais quand même avec un fond, où le personnage pleure à la fin, ce genre de conneries";"0";"0";"0";"1";"2019-07-30 22:46:29"
"4807";"1fd79ff10ba493439f7f262ed747eb96";"0";"0";"27";"Après, sur le tournage, ils m'ont réclamé plus de scènes entre eux, mais le scénario était comme il était, donc on ne pouvait pas jouer avec ça";"0";"0";"0";"1";"2019-07-30 22:46:30"
"4808";"f74bc9eff3c01e704b13705f6d10d207";"0";"0";"12";"Il y a des choses qu'il n'y a pas dans leurs films";"0";"0";"0";"1";"2019-07-30 22:46:31"
"4809";"7d76c5a100990562044d6b1653e79f19";"0";"0";"9";"D'habitude, ils sont vides, c'est des poches, des chaussettes";"0";"0";"0";"1";"2019-07-30 22:46:33"
"4810";"c356b59c242db8bf19bdb41d14ebc99e";"0";"0";"32";"C'est marrant, en faisant un film déshumanisé, où les gens sont des robots, où tout fonctionne comme une mécanique, tu leur donnes plus d'âme que dans les films où ils sont censés";"0";"0";"0";"1";"2019-07-30 22:46:35"
"4811";"93d69e12950898ba665205136bd8035b";"0";"0";"7";"Écoute, on verra bien à la sortie";"0";"0";"0";"1";"2019-07-30 22:46:36"
"4812";"53b79f21bcfe08e2a59fd50672b39e2c";"0";"0";"10";"Je m'attends à recevoir des tomates, mais je jubile d'avance";"0";"0";"0";"1";"2019-07-30 22:46:37"
"4813";"738e0acae2a096f174911faa6eeec46e";"0";"0";"8";"Sinon, c'est mise en scène froide, caméra absente";"0";"0";"0";"1";"2019-07-30 22:46:39"
"4814";"cdb1495390a8d06af176484f340da255";"0";"0";"12";"Et est-ce que tu considères toujours la musique comme un hobby ?";"0";"0";"0";"1";"2019-07-30 22:46:40"
"4815";"91afccff06f832fb3f4651fa42d4a794";"0";"0";"6";"Oui, et puis la liberté surtout";"0";"0";"0";"1";"2019-07-30 22:46:43"
"4816";"468a321c968b090ed93588d9e45ccad8";"0";"0";"14";"Et la compréhension de la musique bien plus forte que la plupart des mecs";"0";"0";"0";"1";"2019-07-30 22:46:44"
"4817";"605dee8b43a1417a63c529ec9d8c646c";"0";"0";"15";"Même si je déteste cette phrase, j'ai néanmoins besoin d'autres univers sonores pour mes films";"0";"0";"0";"1";"2019-07-30 22:46:45"
"4818";"8e828c37828b2da156e4d0b2434923a6";"0";"0";"9";"Non, la musique n'est plus du tout un hobby";"0";"0";"0";"1";"2019-07-30 22:46:46"
"4819";"a8ed9850e364b3a43afcf7353c9ebee7";"0";"0";"21";"Là, j'ai hyper envie de repartir sur un film, mais je sais que ça ne se fera pas avant très longtemps";"0";"0";"0";"1";"2019-07-30 22:46:47"
"4820";"5203d1af4405d3513f8ea9164799910e";"0";"0";"6";"Tu sors un maxi bientôt ?";"0";"0";"0";"1";"2019-07-30 22:46:52"
"4821";"594b7d451cffdaa39ad0f39e3d1b070c";"0";"1";"29";"Le ministère du travail vient de publier au Journal officiel le décret mettant en œuvre la réforme de l’assurance chômage qui entrera en vigueur à partir de novembre prochain";"0";"1";"1";"1";"2019-07-31 14:14:47"
"4822";"1e063a2f254c22f95ccb6644850533d4";"0";"3";"35";"Les conclusions de l’enquête administrative de l’IGPN, demandée par M. Castaner après l’opération de police qui a viré à la catastrophe dans la nuit du 21 au 22 juin à Nantes, doivent être rendues publiques";"1";"1";"1";"1";"2019-07-31 14:15:06"
"4823";"94740602b5c1d4fe110a785920081fdf";"0";"4";"23";"Le premier ministre britannique, Boris Johnson, lors de sa visite du sous-marin Vanguard sur la base navale de Faslane (Ecosse), le 29 juillet";"1";"1";"1";"1";"2019-07-31 14:15:08"
"4824";"6aef431454520cebe8e1ed03b944abb3";"0";"3";"24";"Alors que beaucoup pensaient que M. Johnson se précipiterait à Bruxelles pour entamer les négociations, il n’y a actuellement aucun dialogue actif avec l’UE";"1";"1";"1";"1";"2019-07-31 14:15:09"
"4825";"1a6cb74208dd134b6b701d3484cca61a";"0";"8";"34";"M. Johnson a brièvement parlé au téléphone à Jean-Claude Juncker (président de la Commission jusqu’au 31 octobre), Emmanuel Macron et Angela Merkel peu après son investiture, mais aucune rencontre bilatérale n’est prévue pour l’instant";"1";"1";"1";"1";"2019-07-31 14:15:11"
"4826";"052172a843fd983d9f227203f6fd4e3e";"0";"4";"20";"Lundi 29 juillet au soir, M. Johnson n’avait pas encore téléphoné à son homologue irlandais, Leo Varadkar, pourtant directement concerné";"1";"1";"1";"1";"2019-07-31 14:15:15"
"4827";"5b7b4c44b3dcda6bff463f5b8b452fac";"0";"4";"15";"Mardi 19 juin 2007     J'ai rencontré Quentin Dupieux (aussi connu sous le nom de Mr";"1";"1";"1";"1";"2019-07-31 14:15:17"
"4828";"a00b773a2d92a5b79a49078cca197da4";"0";"2";"25";"Deux autres comités ministériels, présidés par M. Johnson lui-même, ont également été créés, l’un pour superviser la sortie sans accord et l’autre ses répercussions commerciales";"1";"1";"1";"1";"2019-07-31 14:15:19"
"4829";"aa856e52b954d910213c0dc9d89ecb8b";"0";"2";"13";"Boris Johnson et son gouvernement de combat pour un Brexit en 99 jours";"1";"1";"1";"1";"2019-07-31 14:15:21"
"4830";"393aa4354cb5dfb78260ab913a9d85f3";"0";"3";"30";"La sortie de Steak, son long- métrage avec Eric et Ramzy, a été l'occasion de s'enregistrer pendant une heure et demi quelques jours avant la sortie du film en salles";"1";"1";"1";"1";"2019-07-31 14:15:23"
"4831";"090536270c6d090ebc30ace7cec7a9da";"0";"2";"10";"Pourquoi Boris Johnson, le futur premier ministre britannique, divise autant";"1";"1";"1";"1";"2019-07-31 14:15:26"
"4832";"7ed130105f5a9922bfa2735897c9d878";"0";"2";"31";"Favori de la campagne pour le poste de leader du parti conservateur, qui promet le siège de premier ministre britannique, Boris Johnson ne se distingue pas par sa capacité à fédérer";"1";"1";"1";"1";"2019-07-31 14:15:28"
"4833";"32486d93b15782054c150019b0ded301";"0";"3";"17";"Inacceptable, répond M. Johnson, qui rappelle que la Chambre des communes a rejeté trois fois cette disposition";"1";"1";"1";"1";"2019-07-31 14:15:31"
"4834";"2a49232bc8ab40f545d5534ba68a61a6";"0";"2";"33";"Si Boris Johnson s’impose comme incontournable sur la scène politique britannique, c’est surtout parce qu’il a joué un rôle moteur lors de la campagne pour le référendum sur la sortie de l’Union européenne";"1";"1";"1";"1";"2019-07-31 14:15:33"
"4835";"21e2ea89114f9c94d17f6bd85a4e9e61";"0";"2";"9";"Boris Johnson fait face au risque d’éclatement du Royaume-Uni";"1";"1";"1";"1";"2019-07-31 14:15:36"
"4836";"99d4c6f716ce1d37378bf99ba874fe54";"0";"8";"32";"Même si Paris constate que M. Johnson veut faire peur aux Allemands en utilisant cette stratégie, Emmanuel Macron, réputé pour sa position plus dure sur le Brexit, espère qu’Angela Merkel tienne bon";"1";"1";"1";"1";"2019-07-31 14:15:50"
"4837";"aa0f0a0e604294686744a93a09402358";"0";"1";"6";"Quentin Dupieux : Être à poil";"1";"1";"1";"1";"2019-07-31 14:15:59"
"4838";"be94332a2afd56928b5c1dfd785ead92";"0";"1";"14";"Sinon, oui, je pense qu'Eric et Ramzy cherchaient un truc en faisant ce film";"1";"1";"1";"1";"2019-07-31 14:16:00"
"4839";"af98255204ea3151dceca38ac057afea";"0";"1";"24";"Le grand moment émotion du film, quand Eric balance son bicross sur le pont, avec une musique tragique, c'est ridicule, tu peux te marrer";"1";"1";"1";"1";"2019-07-31 14:16:01"
"4840";"440e132a943e9d599ca6003b0168f38c";"0";"4";"23";"Qui détourne Eric et Ramzy, qui sont déjà en train de faire leur prochain film, où ils seront à nouveau Laurel et Hardy";"1";"1";"1";"1";"2019-07-31 14:16:03"
"4841";"df32915ccf36f075fdc478cef27a7a03";"0";"2";"45";"Ce qui me fait le plus chier, c'est que le film va être catégorisé ovni, truc bizarre, et les gros demeurés vont penser clip, folie du clip, le mec se fait un délire, surtout qu'il y a Eric et Ramzy et que ça n'aide pas";"1";"1";"1";"1";"2019-07-31 14:16:05"
"4842";"4f465d0c3b89f3cbc15e7efc4ebaa369";"0";"2";"28";"Sauf peut-être au moment où Jean Carmet pète les plombs et fait une tirade sur le ciment, là tu es ému, mais sinon, tu as de la distance";"1";"1";"1";"1";"2019-07-31 14:16:10"
"4843";"0416ebaab58a31cab25c22bc26c9966d";"0";"1";"12";"Dans ce pré-film, t'es à peine assis que Ramzy bute des mecs";"1";"1";"1";"1";"2019-07-31 14:16:29"
"4844";"6ed15733838e889351a7601f1b6d048f";"0";"2";"23";"Par exemple, au moment où Ramzy se fait lyncher parce qu'il est tabagique, il y avait au départ un morceau magistral de Sebastian";"1";"1";"1";"1";"2019-07-31 14:16:32"
"4845";"eaf297226ce5a5d80362555b0f02d820";"0";"1";"5";"Tu souffrais trop pour Ramzy";"1";"1";"1";"1";"2019-07-31 14:16:35"
"4846";"13c97f81c13a943b0bf252f9743157df";"0";"2";"39";"C'est un film qui travaille sur le hors-film dans le sens où Eric et Ramzy sont un duo comique, et, à moins de ne pas les connaître, on ne pourra pas une seule seconde se débarrasser de cette image-là";"1";"1";"1";"1";"2019-07-31 14:16:36"
"4847";"930f4b03b2c36ceb82794b228dfb2aee";"0";"2";"13";"J'ai écrit le film en réaction à ce que sont Eric et Ramzy";"1";"1";"1";"1";"2019-07-31 14:16:38"
"4848";"598794558f978ee3d28c03bc552018c4";"0";"2";"11";"Dès leur première scène ensemble, Eric et Ramzy deviennent instantanément ennemis";"1";"1";"1";"1";"2019-07-31 14:16:40"
"4849";"3a45753127b17d1c9c4234fa7c4c8175";"2";"4";"36";"Ça donnait un esprit « ces deux-là sont vraiment incorrigibles !» C'est-à-dire que j'étais dans un film allemand, mais avec Eric Judor qui arrivait, chauve, à l'arrière-plan, en disant « Eh, on est là ! »";"1";"1";"1";"1";"2019-07-31 14:16:42"
"4850";"5f3736f0aefda706ece2b961d7f7d75d";"0";"2";"20";"Le truc c'est qu'il y avait quatre minutes de texte, c'était la scène la plus lourde pour Eric et Ramzy";"1";"1";"1";"1";"2019-07-31 14:16:44"
"4851";"f6f2741e3881a172268e5dc7f3e52a61";"0";"1";"24";"Toutes les prises étaient catastrophiques, et tous les contrechamps étaient immondes, parce que du côté de Ramzy, tu te focalisais uniquement sur les bandages";"1";"1";"1";"1";"2019-07-31 14:16:46"
"4852";"9f257d3539a4ae1430c830a06b60ac75";"0";"1";"13";"C'est très con, mais dans cet asile, ils sont tous fous, sauf Eric";"1";"1";"1";"1";"2019-07-31 14:16:53"
"4853";"f11e8aa3de19948355c61ad66bde2c27";"0";"1";"23";"Le seul souci un peu chiant, c'est que c'est Ramzy qui regarde la cassette et que ça n'a pas d'incidence sur son comportement";"1";"1";"1";"1";"2019-07-31 14:16:54"
"4854";"1ede39c10ac6a21de4adc115e4d26c14";"0";"1";"14";"Il devient même pire en fait, la seconde d'après il rejette encore plus Eric";"1";"1";"1";"1";"2019-07-31 14:16:55"
"4855";"6e8d4b48de60ac8cde1309986c2b23cb";"0";"1";"27";"J'avais une autre option possible, où Ramzy rigolait et trouvait que le film était bien fait, mais je l'ai pas utilisée, parce que ça passait assez mal";"1";"1";"1";"1";"2019-07-31 14:16:56"
"4856";"4d6bdc308a14cb71aab5ecec47873bf6";"0";"2";"16";"Toute l'introduction sur Blaise, le personnage interprété par Eric, ce qui représente quatre jours de tournage";"1";"1";"1";"1";"2019-07-31 14:16:57"
